Epoch,E2W_COR_FLUX
2019-02-05 10:29:00,497.40726
2019-02-05 10:30:00,463.0085
2019-02-05 10:31:00,435.5768
2019-02-05 10:32:00,443.83307
2019-02-05 10:33:00,411.32755
2019-02-05 10:34:00,385.5203
2019-02-05 10:35:00,401.55066
2019-02-05 10:36:00,392.17514
2019-02-05 10:37:00,382.40677
2019-02-05 10:38:00,361.1035
2019-02-05 10:39:00,392.649
2019-02-05 10:40:00,394.79855
2019-02-05 10:41:00,387.12378
2019-02-05 10:42:00,388.17737
2019-02-05 10:43:00,362.08957
2019-02-05 10:44:00,379.28796
2019-02-05 10:45:00,393.89453
2019-02-05 10:46:00,394.92148
2019-02-05 10:47:00,406.40146
2019-02-05 10:48:00,377.85614
2019-02-05 10:49:00,388.65588
2019-02-05 10:50:00,389.55072
2019-02-05 10:51:00,394.40167
2019-02-05 10:52:00,398.74295
2019-02-05 10:53:00,405.6618
2019-02-05 10:54:00,378.6713
2019-02-05 10:55:00,414.5647
2019-02-05 10:56:00,423.0161
2019-02-05 10:57:00,431.50662
2019-02-05 10:58:00,394.4304
2019-02-05 10:59:00,408.9339
2019-02-05 11:00:00,423.06097
2019-02-05 11:01:00,386.17706
2019-02-05 11:02:00,431.351
2019-02-05 11:03:00,386.75723
2019-02-05 11:04:00,400.2629
2019-02-05 11:05:00,399.64075
2019-02-05 11:06:00,416.8813
2019-02-05 11:07:00,434.0313
2019-02-05 11:08:00,422.47784
2019-02-05 11:09:00,442.7178
2019-02-05 11:10:00,446.65408
2019-02-05 11:11:00,430.698
2019-02-05 11:12:00,415.5871
2019-02-05 11:13:00,435.19495
2019-02-05 11:14:00,451.30734
2019-02-05 11:15:00,447.18268
2019-02-05 11:16:00,430.91748
2019-02-05 11:17:00,489.04016
2019-02-05 11:18:00,443.57837
2019-02-05 11:19:00,458.92957
2019-02-05 11:20:00,466.01456
2019-02-05 11:21:00,441.23264
2019-02-05 11:22:00,495.12506
2019-02-05 11:23:00,448.03934
2019-02-05 11:24:00,473.87665
2019-02-05 11:25:00,471.20673
2019-02-05 11:26:00,480.21152
2019-02-05 11:27:00,488.2303
2019-02-05 11:28:00,509.66476
2019-02-05 11:29:00,505.2582
2019-02-05 11:30:00,491.42896
2019-02-05 11:31:00,514.5805
2019-02-05 11:32:00,498.81573
2019-02-05 11:33:00,544.95667
2019-02-05 11:34:00,524.5411
2019-02-05 11:35:00,531.5999
2019-02-05 11:36:00,515.2091
2019-02-05 11:37:00,523.17017
2019-02-05 11:38:00,565.61945
2019-02-05 11:39:00,535.1358
2019-02-05 11:40:00,521.6003
2019-02-05 11:41:00,544.5803
2019-02-05 11:42:00,535.7429
2019-02-05 11:43:00,524.0765
2019-02-05 11:44:00,568.877
2019-02-05 11:45:00,576.9887
2019-02-05 11:46:00,574.8349
2019-02-05 11:47:00,547.15894
2019-02-05 11:48:00,568.3657
2019-02-05 11:49:00,550.65753
2019-02-05 11:50:00,544.11884
2019-02-05 11:51:00,557.233
2019-02-05 11:52:00,528.4213
2019-02-05 11:53:00,579.67664
2019-02-05 11:54:00,556.0923
2019-02-05 11:55:00,562.906
2019-02-05 11:56:00,531.98004
2019-02-05 11:57:00,585.73975
2019-02-05 11:58:00,535.785
2019-02-05 11:59:00,539.4858
2019-02-05 12:00:00,531.20886
2019-02-05 12:01:00,526.2779
2019-02-05 12:02:00,534.91675
2019-02-05 12:03:00,515.54065
2019-02-05 12:04:00,533.96936
2019-02-05 12:05:00,545.93396
2019-02-05 12:06:00,532.3965
2019-02-05 12:07:00,528.213
2019-02-05 12:08:00,528.06165
2019-02-05 12:09:00,556.2114
2019-02-05 12:10:00,528.06647
2019-02-05 12:11:00,487.07416
2019-02-05 12:12:00,514.65454
2019-02-05 12:13:00,514.6726
2019-02-05 12:14:00,537.76056
2019-02-05 12:15:00,534.2392
2019-02-05 12:16:00,503.60208
2019-02-05 12:17:00,521.11017
2019-02-05 12:18:00,521.4078
2019-02-05 12:19:00,514.80383
2019-02-05 12:20:00,550.93365
2019-02-05 12:21:00,542.5065
2019-02-05 12:22:00,543.4492
2019-02-05 12:23:00,579.9243
2019-02-05 12:24:00,544.8619
2019-02-05 12:25:00,558.6429
2019-02-05 12:26:00,564.2342
2019-02-05 12:27:00,557.50055
2019-02-05 12:28:00,564.6095
2019-02-05 12:29:00,574.9749
2019-02-05 12:30:00,533.8556
2019-02-05 12:31:00,581.71643
2019-02-05 12:32:00,555.2726
2019-02-05 12:33:00,535.21576
2019-02-05 12:34:00,592.8875
2019-02-05 12:35:00,582.06006
2019-02-05 12:36:00,631.63007
2019-02-05 12:37:00,600.7278
2019-02-05 12:38:00,587.2821
2019-02-05 12:39:00,583.4849
2019-02-05 12:40:00,587.23865
2019-02-05 12:41:00,548.8903
2019-02-05 12:42:00,548.2443
2019-02-05 12:43:00,590.1067
2019-02-05 12:44:00,597.01764
2019-02-05 12:45:00,578.8518
2019-02-05 12:46:00,605.14954
2019-02-05 12:47:00,601.7438
2019-02-05 12:48:00,561.63306
2019-02-05 12:49:00,576.614
2019-02-05 12:50:00,577.4354
2019-02-05 12:51:00,567.96216
2019-02-05 12:52:00,585.0703
2019-02-05 12:53:00,605.78864
2019-02-05 12:54:00,598.919
2019-02-05 12:55:00,536.7136
2019-02-05 12:56:00,557.0244
2019-02-05 12:57:00,576.28094
2019-02-05 12:58:00,581.8022
2019-02-05 12:59:00,550.07544
2019-02-05 13:00:00,532.132
2019-02-05 13:01:00,547.6483
2019-02-05 13:02:00,547.6658
2019-02-05 13:03:00,553.8835
2019-02-05 13:04:00,524.2689
2019-02-05 13:05:00,510.72293
2019-02-05 13:06:00,537.17676
2019-02-05 13:07:00,494.78137
2019-02-05 13:08:00,545.08966
2019-02-05 13:09:00,542.30914
2019-02-05 13:10:00,499.43036
2019-02-05 13:11:00,482.36267
2019-02-05 13:12:00,494.89468
2019-02-05 13:13:00,525.6585
2019-02-05 13:14:00,492.59695
2019-02-05 13:15:00,473.69943
2019-02-05 13:16:00,455.7797
2019-02-05 13:17:00,467.96695
2019-02-05 13:18:00,488.87683
2019-02-05 13:19:00,456.56247
2019-02-05 13:20:00,431.836
2019-02-05 13:21:00,412.012
2019-02-05 13:22:00,459.13126
2019-02-05 13:23:00,421.29605
2019-02-05 13:24:00,412.14655
2019-02-05 13:25:00,436.36972
2019-02-05 13:26:00,439.64096
2019-02-05 13:27:00,420.85666
2019-02-05 13:28:00,423.79834
2019-02-05 13:29:00,410.3438
2019-02-05 13:30:00,412.68533
2019-02-05 13:31:00,407.4651
2019-02-05 13:32:00,396.27054
2019-02-05 13:33:00,406.77106
2019-02-05 13:34:00,424.2111
2019-02-05 13:35:00,405.3708
2019-02-05 13:36:00,429.00336
2019-02-05 13:37:00,453.34805
2019-02-05 13:38:00,411.4039
2019-02-05 13:39:00,444.62863
2019-02-05 13:40:00,461.07294
2019-02-05 13:41:00,466.37357
2019-02-05 13:42:00,436.6059
2019-02-05 13:43:00,461.18735
2019-02-05 13:44:00,466.56436
2019-02-05 13:45:00,474.47714
2019-02-05 13:46:00,458.0145
2019-02-05 13:47:00,447.9746
2019-02-05 13:48:00,471.17316
2019-02-05 13:49:00,474.71393
2019-02-05 13:50:00,457.33557
2019-02-05 13:51:00,455.53668
2019-02-05 13:52:00,484.99063
2019-02-05 13:53:00,472.79654
2019-02-05 13:54:00,462.67157
2019-02-05 13:55:00,457.2561
2019-02-05 13:56:00,461.80972
2019-02-05 13:57:00,480.4864
2019-02-05 13:58:00,463.8627
2019-02-05 13:59:00,452.4024
2019-02-05 14:00:00,469.70877
2019-02-05 14:01:00,483.81174
2019-02-05 14:02:00,486.12207
2019-02-05 14:03:00,459.41898
2019-02-05 14:04:00,460.79242
2019-02-05 14:05:00,477.02698
2019-02-05 14:06:00,457.68323
2019-02-05 14:07:00,469.7559
2019-02-05 14:08:00,439.56418
2019-02-05 14:09:00,456.47067
2019-02-05 14:10:00,457.12112
2019-02-05 14:11:00,470.6819
2019-02-05 14:12:00,428.1744
2019-02-05 14:13:00,434.5428
2019-02-05 14:14:00,422.6228
2019-02-05 14:15:00,423.37708
2019-02-05 14:16:00,432.78046
2019-02-05 14:17:00,414.1517
2019-02-05 14:18:00,416.6489
2019-02-05 14:19:00,457.6089
2019-02-05 14:20:00,433.72592
2019-02-05 14:21:00,446.64496
2019-02-05 14:22:00,434.61765
2019-02-05 14:23:00,425.22537
2019-02-05 14:24:00,435.1884
2019-02-05 14:25:00,443.83978
2019-02-05 14:26:00,458.5314
2019-02-05 14:27:00,444.5811
2019-02-05 14:28:00,433.61252
2019-02-05 14:29:00,444.97443
2019-02-05 14:30:00,445.4962
2019-02-05 14:31:00,453.0487
